length,entropy,special_char_ratio,b64_keyword,eval_cnt,exec_cnt,system_cnt,shell_exec_cnt,passthru_cnt,assert_cnt,user_input,hex_enc,chr_ord,long_b64,is_b64_logic,socket_cnt,fsockopen_cnt,curl_cnt,fopen_cnt,file_get_contents_cnt,brackets,pipe,semicolon,upper_ratio,avg_line_len,max_word_len,has_multi,has_filen,has_conte,label
1176,5.012101465058633,0.36904761904761907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0.011054421768707483,22.615384615384617,36,0,0,0,0
2943,5.0735036852669975,0.40299014610941214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,6,26,0.011552837240910635,28.298076923076923,33,0,0,0,0
2533,5.134219420284263,0.40189498618239244,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,47,0,20,0.016975917883932098,27.835164835164836,33,0,0,0,0
5690,5.0129823103597015,0.3409490333919156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,2,38,0.011423550087873463,37.189542483660134,44,0,0,0,0
1830,5.025401661153962,0.37486338797814206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,11,0.018032786885245903,28.59375,33,0,0,0,0
4704,5.02251532378165,0.2659438775510204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.19430272108843538,58.074074074074076,13,0,0,0,0
562,4.671455678405558,0.3398576512455516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0035587188612099642,16.057142857142857,13,0,0,0,0
4607,5.130193344291179,0.4200130236596484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,46,0.014760147601476014,31.554794520547944,33,0,0,0,0
23817,5.073972871018175,0.36305999916026366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585,19,192,0.010244783138094639,38.29099678456592,46,0,0,0,0
735,4.8257553833844895,0.33741496598639453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0.014965986394557823,20.416666666666668,33,0,0,0,0
6334,4.9458522704146635,0.364382696558257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,6,47,0.008209662140827282,26.953191489361704,54,0,0,0,0
1203,5.020528765002148,0.3798836242726517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,0.00997506234413965,22.27777777777778,33,0,0,0,0
1864,5.06276022501,0.40772532188841204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,13,0.008583690987124463,26.62857142857143,33,0,0,0,0
67735,4.911069396788642,0.34186166678969515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,3,46,0.01297704288772422,165.61124694376528,40,0,0,0,0
1590,5.112156008161558,0.3937106918238994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,11,0.015723270440251572,24.84375,33,0,0,0,0
10154,4.90024036208772,0.381918455780973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,4,68,0.016348237147922003,33.401315789473685,45,0,0,0,0
1843,5.034672564855329,0.3803581117742811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,2,19,0.013564839934888768,22.753086419753085,33,0,0,0,0
1770,4.997879391990068,0.3672316384180791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,12,0.011299435028248588,28.548387096774192,36,0,0,0,0
2069,5.070365592684149,0.40744320927984534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2,17,0.01208313194780087,25.23170731707317,33,0,0,0,0
4468,5.031995232931325,0.35743061772605195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,8,36,0.011862130707251567,32.3768115942029,33,0,0,0,0
2733,5.019342282865426,0.37138675448225394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,8,18,0.014635931211123308,29.706521739130434,33,0,0,0,0
2438,4.902685204828334,0.3363412633305988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,19,0.010254306808859722,25.93617021276596,33,0,0,0,0
12768,4.758050392425188,0.4567669172932331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,45,66,0.016290726817042606,38.808510638297875,25,0,0,0,0
15427,5.012291408485366,0.4190056394632787,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,16,118,0.025928566798470214,32.684322033898304,23,0,0,0,0
355,4.806214336222162,0.3380281690140845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.04225352112676056,27.307692307692307,12,0,0,0,0
8715,5.055980612966031,0.3516924842226047,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,141,5,55,0.018014916810097533,30.051724137931036,40,0,0,0,0
9467,5.1158961220065,0.3586141333051653,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,163,5,74,0.028837012781240096,29.400621118012424,31,0,0,0,0
8660,5.004894362508881,0.3539260969976905,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,141,5,55,0.01812933025404157,29.862068965517242,39,0,0,0,0
9501,5.0688099942963065,0.3609093779602147,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,165,5,75,0.028628565414166928,29.506211180124225,30,0,0,0,0
3051,4.986928444562357,0.37889216650278595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,25,0.021632251720747297,33.527472527472526,25,0,0,0,0
472,4.709425136387301,0.3516949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,472.0,20,0,0,0,0
92,4.7904974517502295,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
172,4.709068664385577,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
92,4.7769636202520065,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
3138,4.364298800530176,0.5462077756532824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0.0012746972594008922,22.905109489051096,11,0,0,0,0
411,4.760766622922768,0.34306569343065696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,411.0,20,0,0,0,0
139,4.787032154144354,0.3237410071942446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,139.0,20,0,0,0,0
434,4.605196017730527,0.34101382488479265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,434.0,20,0,0,0,0
119,4.790122465474168,0.3277310924369748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,119.0,20,0,0,0,0
172,4.7648955415472996,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
517,4.624300016135785,0.34622823984526113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,517.0,20,0,0,0,0
92,4.773001359636786,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
172,4.6975155743478805,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
139,4.753241751180181,0.3237410071942446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,139.0,20,0,0,0,0
420,4.612393659441672,0.3404761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,420.0,20,0,0,0,0
140,4.676658984121915,0.3142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,140.0,20,0,0,0,0
108,4.680244253640052,0.3148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,108.0,20,0,0,0,0
172,4.757006693913635,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
359,4.718830625747538,0.3426183844011142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,359.0,20,0,0,0,0
92,4.690918544590119,0.30434782608695654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,92.0,20,0,0,0,0
537,4.6284552733280355,0.35195530726256985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,537.0,20,0,0,0,0
151,4.71296494018243,0.32450331125827814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,151.0,20,0,0,0,0
619,4.613652302366294,0.3505654281098546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0,619.0,20,0,0,0,0
151,4.670986818145097,0.32450331125827814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,151.0,20,0,0,0,0
172,4.66722417268225,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
172,4.700433968194063,0.3372093023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0.0,172.0,20,0,0,0,0
10078,4.824340737508371,0.38231792022226635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,11,50,0.01160944631871403,31.993650793650794,28,0,0,0,0
13486,4.796243855260453,0.33671956102624945,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,13,39,0.02587868901082604,32.41826923076923,34,0,0,0,0
34645,5.119384718531414,0.42693029297156876,0,0,0,0,0,0,0,21,0,0,0,0,0,0,4,0,0,1053,89,266,0.01876172607879925,32.37850467289719,35,0,0,0,0
43633,4.991620797774055,0.40306648637499143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,784,35,338,0.016409598239864324,31.595220854453295,37,0,0,0,0
57026,4.778355925050246,0.41914214568793184,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,763,93,253,0.016518780906954723,36.649100257069406,32,0,0,0,0
12829,4.85935095883384,0.36495440018707614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,27,68,0.026346558578221217,32.47848101265823,23,0,0,0,0
2616,5.328330477945283,0.2698776758409786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0.3195718654434251,40.246153846153845,19,0,0,0,0
29615,4.719346260601258,0.4704710450785075,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,506,41,269,0.04626034104339018,37.870843989769824,25,0,0,0,0
539,5.158392866397491,0.3320964749536178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0.1391465677179963,26.95,16,0,0,0,0
367,5.031467028579082,0.34332425068119893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.09809264305177112,24.466666666666665,16,0,0,0,0
43676,4.268126187182862,0.5677717739719754,0,1,0,0,0,0,0,0,2,43,0,0,0,0,0,0,1,656,20,264,0.06122355527062918,41.75525812619503,29,0,0,0,0
401,5.062826196367299,0.33665835411471323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0.09476309226932668,25.0625,16,0,0,0,0
6771,5.21162533978933,0.3854674346477625,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,1,0,147,8,87,0.021710234824988923,25.550943396226415,62,0,0,0,0
664,5.001296039377344,0.28313253012048195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0.14457831325301204,33.2,18,0,0,0,0
21121,4.395673856307667,0.5510155769139718,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,465,4,265,0.05411675583542446,31.665667166416792,19,0,0,0,0
2237,5.195376519315062,0.3066607063030845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,7,0.12874385337505587,28.31645569620253,34,0,0,0,0
453,5.055710715102091,0.32229580573951433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0.08609271523178808,21.571428571428573,21,0,0,0,0
457,5.036583045136246,0.2910284463894967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0.17067833698030635,28.5625,16,0,0,0,0
37715,5.158767873556111,0.4761500729152857,3,5,5,1,0,0,0,0,0,15,0,0,8,1,16,1,0,837,99,399,0.031075169030889565,29.932539682539684,20,1,1,1,0
2469,5.01251060538115,0.4131227217496962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,16,0.019441069258809233,28.056818181818183,23,0,0,0,0
8477,4.920366871293848,0.4397782234280996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,2,49,0.01568951279933939,30.38351254480287,29,0,0,0,0
14221,5.0446624480943525,0.43829547851768513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,5,103,0.014063708599957809,28.90447154471545,24,0,0,0,0
12044,4.91497330120733,0.41622384589837264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,68,0.022085685818664897,32.817438692098094,27,0,0,0,0
2710,4.861723500049974,0.4483394833948339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,14,0.027675276752767528,27.653061224489797,19,0,0,0,0
7612,4.932744041844719,0.4415396741986337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,51,0.01931161324224908,30.943089430894307,25,0,0,0,0
17874,5.0234943669435586,0.44757748685241133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,10,161,0.010853754056170974,26.24669603524229,33,0,0,0,0
5266,4.88359301783142,0.48803646031143183,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,101,6,44,0.02905431067223699,31.72289156626506,22,0,0,0,0
17099,4.8341925107552415,0.3763377975320194,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,214,17,70,0.03064506696298029,33.1375968992248,34,0,0,0,0
8482,4.865097046081767,0.40179203018156096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,5,41,0.02287196415939637,28.752542372881354,30,0,0,0,0
2992,4.897278732273839,0.3519385026737968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,9,0.022727272727272728,27.2,30,0,0,0,0
1350,4.945491493152943,0.3940740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,4,0.025925925925925925,22.88135593220339,23,0,0,0,0
4713,5.016629235224375,0.36982813494589434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,6,21,0.028431996605134735,22.2311320754717,22,0,0,0,0
11846,4.928887874901313,0.33597838932973156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,4,50,0.021526253587708932,32.99721448467967,42,0,0,0,0
2555,4.975152104234185,0.33424657534246577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,0.049315068493150684,28.076923076923077,21,0,0,0,0
2017,4.653453804649724,0.3986117997025285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,10,0.02528507684680218,25.2125,21,0,0,0,0
11516,4.980817468107455,0.40161514414727334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,6,81,0.01623827717957624,28.43456790123457,21,0,0,0,0
4383,4.834525086906578,0.3344741044946384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,20,0.017339721651836643,26.563636363636363,36,0,0,0,0
9910,4.649721056432351,0.38940464177598383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9,42,0.015438950554994954,35.392857142857146,59,0,0,0,0
68897,4.966722773933764,0.37647502794025867,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,674,42,365,0.024282624787726605,34.63901458019105,37,0,0,0,0
6497,4.9033317730979755,0.35431737725103896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,7,26,0.01800831152839772,31.086124401913874,31,0,0,0,0
5626,4.9799092078254255,0.3677568432278706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,38,0.012975471027372912,25.457013574660632,29,0,0,0,0
2033,4.796876173452446,0.4756517461878997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,18,0.020659124446630595,12.24698795180723,22,0,0,0,0
7080,4.898917406456621,0.38601694915254237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,6,63,0.017372881355932204,28.095238095238095,32,0,0,0,0
5030,5.009790978404639,0.4061630218687873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,8,32,0.033797216699801194,24.900990099009903,24,0,0,0,0
17233,4.8476904268686605,0.39331515116346544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,33,76,0.012882260778738467,27.010971786833856,31,0,0,0,0
24720,4.987908429312707,0.3603964401294498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,23,132,0.01407766990291262,34.428969359331475,41,0,0,0,0
4026,4.803966662667663,0.4401390958768008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,23,0.015399900645802286,30.96923076923077,34,0,0,0,0
48631,4.779413548497362,0.47009109415804734,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,817,27,277,0.021714544220764534,38.68814638027049,28,0,0,0,0
9437,4.836441143813905,0.43997032955388365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,49,0.02394828865105436,24.63968668407311,22,0,0,0,0
26119,5.029750284434854,0.4098166085991041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,4,196,0.02454152149776025,31.93031784841076,40,0,0,0,0
202859,5.043302368555005,0.393011894961525,0,0,2,7,0,0,0,49,0,0,0,0,0,0,0,0,0,3964,132,1260,0.020142069121902403,32.91562550705825,43,0,0,0,0
57968,5.093253349996094,0.40801821694728124,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,0,1062,34,358,0.018303201766491858,36.00496894409938,42,0,0,0,0
10710,4.986502147293347,0.39019607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,54,0.024089635854341738,25.93220338983051,28,0,0,0,0
11209,4.939453946470661,0.39950040146311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,2,55,0.024087786600053528,27.009638554216867,29,0,0,0,0
29941,4.98448962804624,0.3787782639190408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,483,22,165,0.01823586386560235,30.243434343434345,55,0,0,0,0
72555,5.043487563677235,0.36876852043277514,2,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,0,1259,35,455,0.016373785404176142,32.18944099378882,48,0,0,0,0
36147,4.982880220337877,0.4424433562951282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,37,186,0.02440036517553324,33.43848288621647,24,0,0,0,0
17148,4.873129843438237,0.4010380219267553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,16,95,0.013470958712386284,29.463917525773194,38,0,0,0,0
2653,4.866256965218499,0.4044477949491142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,17,0.016584998115341122,18.95,22,0,0,0,0
40563,5.2175487458199115,0.38991198875822797,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,684,26,222,0.029608263688583193,30.293502613890965,45,0,0,0,0
72220,4.841812158720918,0.4867211298809194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1156,34,356,0.022957629465522017,37.03589743589744,28,0,0,0,0
15908,5.007211942488638,0.4027533316570279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,277,16,113,0.02269298466180538,29.623836126629424,27,0,0,0,0
7502,4.817149735963872,0.4024260197280725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,10,41,0.018395094641428952,23.665615141955836,22,0,0,0,0
253,4.654827954548858,0.35177865612648224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05138339920948617,14.882352941176471,12,0,0,0,0
8150,4.9620315615451664,0.34662576687116564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,32,0.03717791411042945,32.86290322580645,30,0,0,0,0
3304,4.894845173733244,0.3976997578692494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,17,0.03541162227602906,23.769784172661872,32,0,0,0,0
969,4.985928798591377,0.32301341589267285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0.05263157894736842,24.225,23,0,0,0,0
16636,4.861623648889404,0.39582832411637414,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,10,98,0.012082231305602308,27.634551495016613,30,0,0,0,0
7269,4.963683329063214,0.42220387948823773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,11,48,0.022011280781400466,26.14748201438849,22,0,0,0,0
13261,5.239046171580717,0.3946157906643541,0,0,5,0,0,0,0,0,0,0,0,0,0,0,134,4,0,290,11,109,0.07985823090264686,29.733183856502244,22,0,0,0,0
6689,4.976359507043183,0.36552548960980713,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,112,8,41,0.017491403797279113,28.463829787234044,23,0,0,0,0
3477,5.101884482776301,0.43485763589301124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,2,39,0.029910842680471672,27.1640625,32,0,0,0,0
5980,5.204123281030237,0.3652173913043478,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,89,6,31,0.08444816053511706,26.228070175438596,27,0,0,0,0
2022,4.989903095611256,0.3466864490603363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,16,0,9,0.050939663699307615,25.275,22,0,0,0,0
4243,5.024576449147734,0.4030167334433184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,20,0.03794485034173933,21.42929292929293,25,0,0,0,0
2977,4.905365391549277,0.39939536446086665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,15,0.03896540141081626,19.206451612903226,22,0,0,0,0
16859,5.084957540634288,0.4057773296162287,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,4,0,421,19,121,0.02752239160092532,31.394785847299815,27,0,0,0,0
41547,5.0106295660217794,0.41088405901749825,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,648,50,248,0.056273617830408934,36.86512866015972,31,0,0,0,0
20705,5.037962913455441,0.40671335426225547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,425,33,140,0.024873219029219996,30.094476744186046,28,0,0,0,0
36977,5.1184165870526614,0.38061497687751844,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,648,35,216,0.04348649160288828,31.256973795435332,43,0,0,0,0
17418,4.968948790728259,0.3883913193248364,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,238,23,112,0.020323802962452637,27.08864696734059,38,0,0,0,0
7443,4.918073725684432,0.45008733037753595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,11,49,0.019884455192798602,25.230508474576272,22,0,0,0,0
6776,4.900701426049601,0.3711629279811098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,6,49,0.017119244391971666,22.363036303630363,27,0,0,0,0
16883,5.070660138660074,0.36261327963039747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,2,106,0.020316294497423445,36.38577586206897,27,0,0,0,0
1828,4.934245072383698,0.3823851203501094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,13,0.012582056892778994,20.087912087912088,22,0,0,0,0
30507,4.957721223137983,0.4533057986691579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,21,192,0.04746451634051201,34.23905723905724,38,0,0,0,0
6833,4.978038017061756,0.35270013171374215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,23,0.02004975852480609,33.995024875621894,34,0,0,0,0
9193,5.020133025212714,0.35059284238007177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,11,47,0.01936255846839987,30.339933993399338,38,0,0,0,0
19714,5.031512344785098,0.4225930810591458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,14,122,0.02784822968448818,32.10749185667753,25,0,0,0,0
12296,4.962036430793978,0.41371177618737803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,15,77,0.02830188679245283,25.77777777777778,30,0,0,0,0
17524,4.9158562963050825,0.4033896370691623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,16,103,0.01603515179182835,27.168992248062015,27,0,0,0,0
6905,4.9969344469225065,0.44156408399710356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,3,32,0.03490224475018103,27.955465587044536,32,0,0,0,0
31670,4.982631816916831,0.4699084306915062,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,476,393,122,0.020145247868645407,40.139416983523446,38,0,0,0,0
5067,4.841780857384651,0.38602723505032566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1,39,0.01144661535425301,22.3215859030837,28,0,0,0,0
4348,4.814596682622948,0.3978840846366145,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,4,0.04024839006439743,44.36734693877551,20,0,0,0,0
25315,4.8991741948585945,0.3666205806833893,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,477,10,187,0.010507604187240767,28.799772468714448,46,0,0,0,0
30680,4.965950381117597,0.4123207301173403,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,27,139,0.017503259452411993,29.415148609779482,35,0,0,0,0
6491,5.025042169702696,0.4624865197966415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,4,57,0.021876444307502695,16.68637532133676,22,0,0,0,0
163356,5.012543910761703,0.4394573814246186,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3582,185,1212,0.018340311956708048,31.886785086863167,37,0,0,0,0
6877,5.20258881635506,0.37574523774901847,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,125,19,46,0.07895884833502981,27.72983870967742,31,0,0,0,0
11166,5.086362061510076,0.38518717535375246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,9,51,0.04433100483610962,29.46174142480211,34,0,0,0,0
4884,4.866799614264945,0.3927108927108927,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,87,5,26,0.016175266175266174,25.175257731958762,36,0,0,0,0
3463,5.158772696950411,0.36211377418423335,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,47,4,20,0.06757146982385215,26.435114503816795,36,0,0,0,0
11453,5.053169812377534,0.38129747664367414,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,220,9,94,0.030908932157513315,24.264830508474578,32,0,0,0,0
63693,4.970415432095529,0.39903914087890346,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,803,63,373,0.02212174022263043,31.437808489634747,28,0,0,0,0
